680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
969  [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@293a5bf6: startup date [Mon Jul 17 14:21:40 CST 2017]; root of context hierarchy
1014 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3026190 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
3026190 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
3026190 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - args=12
3026190 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - args=12
3026195 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - End run
3026195 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - End run
3026195 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@4bb3f01f, com.api.model.teaching.kpoint.CourseCatalog@2fe08c73], total=0, pages=0, pageNum=0, pageSize=0}
3026195 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@4bb3f01f, com.api.model.teaching.kpoint.CourseCatalog@2fe08c73], total=0, pages=0, pageNum=0, pageSize=0}
3075522 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - Start running
3075522 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - Start running
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/12
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/12
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - method=GET
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - method=GET
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - args=12
3075523 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - args=12
3075524 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - End run
3075524 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - End run
3075524 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@408bea9f, com.api.model.teaching.kpoint.CourseCatalog@46f0a537], total=0, pages=0, pageNum=0, pageSize=0}
3075524 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@408bea9f, com.api.model.teaching.kpoint.CourseCatalog@46f0a537], total=0, pages=0, pageNum=0, pageSize=0}
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - Start running
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - Start running
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - method=GET
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - method=GET
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - args=null
3257239 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - args=null
3257247 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - End run
3257247 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - End run
3257247 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
3257247 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
3258144 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
3258144 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
3258144 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
3258144 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
3258144 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - method=GET
3258144 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - method=GET
3258145 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3258145 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3258145 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
3258145 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
3258145 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - args=12
3258145 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - args=12
3258150 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - End run
3258150 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - End run
3258150 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
3258150 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
3259882 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - Start running
3259882 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - Start running
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - method=POST
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - method=POST
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@620fe89a
3259883 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@620fe89a
3259891 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - End run
3259891 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - End run
3259891 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@7f90c9ff, total=0, pages=0, pageNum=0, pageSize=0}
3259891 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@7f90c9ff, total=0, pages=0, pageNum=0, pageSize=0}
3262017 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
3262017 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
3262017 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
3262017 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=POST
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=POST
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@33bd2aa1
3262018 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@33bd2aa1
3262033 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
3262033 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
3262033 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@57e38df5, total=0, pages=0, pageNum=0, pageSize=0}
3262033 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@57e38df5, total=0, pages=0, pageNum=0, pageSize=0}
3263921 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
3263921 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=POST
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=POST
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@75215220
3263922 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@75215220
3263939 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
3263939 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
3263940 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseKpoint@75215220, total=0, pages=0, pageNum=0, pageSize=0}
3263940 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseKpoint@75215220, total=0, pages=0, pageNum=0, pageSize=0}
3272190 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - Start running
3272190 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - Start running
3272190 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/subject/subjectList
3272190 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/subject/subjectList
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - method=GET
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - method=GET
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.system.SubjectController.subjectList
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.system.SubjectController.subjectList
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - args={}
3272191 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - args={}
3272192 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
3272192 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
3272192 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
3272192 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
3272192 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
3272192 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
3272193 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3272193 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3272193 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
3272193 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
3272193 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args=null
3272193 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args=null
3272196 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - End run
3272196 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - End run
3272196 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@76f01648, com.api.model.system.subject.Subject@672dd636, com.api.model.system.subject.Subject@48a23939, com.api.model.system.subject.Subject@7a5b01cd, com.api.model.system.subject.Subject@c6f0a98, com.api.model.system.subject.Subject@5fae145, com.api.model.system.subject.Subject@5cc86b32, com.api.model.system.subject.Subject@7ebf4c0f, com.api.model.system.subject.Subject@a70a28a, com.api.model.system.subject.Subject@58d29a48, com.api.model.system.subject.Subject@47dcfb9b, com.api.model.system.subject.Subject@4307085b, com.api.model.system.subject.Subject@4cec8643, com.api.model.system.subject.Subject@20554c, com.api.model.system.subject.Subject@200066f0, com.api.model.system.subject.Subject@5bbee77b, com.api.model.system.subject.Subject@7348acd1, com.api.model.system.subject.Subject@71401dc1, com.api.model.system.subject.Subject@52d4d2ff, com.api.model.system.subject.Subject@7efd62e1, com.api.model.system.subject.Subject@48e577cb, com.api.model.system.subject.Subject@39bad503, com.api.model.system.subject.Subject@4d0dbbe1], total=0, pages=0, pageNum=0, pageSize=0}
3272196 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@76f01648, com.api.model.system.subject.Subject@672dd636, com.api.model.system.subject.Subject@48a23939, com.api.model.system.subject.Subject@7a5b01cd, com.api.model.system.subject.Subject@c6f0a98, com.api.model.system.subject.Subject@5fae145, com.api.model.system.subject.Subject@5cc86b32, com.api.model.system.subject.Subject@7ebf4c0f, com.api.model.system.subject.Subject@a70a28a, com.api.model.system.subject.Subject@58d29a48, com.api.model.system.subject.Subject@47dcfb9b, com.api.model.system.subject.Subject@4307085b, com.api.model.system.subject.Subject@4cec8643, com.api.model.system.subject.Subject@20554c, com.api.model.system.subject.Subject@200066f0, com.api.model.system.subject.Subject@5bbee77b, com.api.model.system.subject.Subject@7348acd1, com.api.model.system.subject.Subject@71401dc1, com.api.model.system.subject.Subject@52d4d2ff, com.api.model.system.subject.Subject@7efd62e1, com.api.model.system.subject.Subject@48e577cb, com.api.model.system.subject.Subject@39bad503, com.api.model.system.subject.Subject@4d0dbbe1], total=0, pages=0, pageNum=0, pageSize=0}
3272200 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
3272200 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
3272201 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
3272201 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
3273375 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
3273375 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
3273375 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
3273375 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
3273375 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
3273375 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
3273376 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3273376 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
